time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
590,380,778240,1318,141.90130000000002,788.89,3790,-0.008729790331562981,0.068603515625,0.304945170879364,-0.5016310687176884,0.2,0.00646777,0.0003,12.920112609863281,25.07436923086643,,
,,780000,,,,3800,-0.008296255551977083,0.0716796875,0.2358647584915161,-0.4773506297729909,0.2,0.005716293,0.0003,11.761101722717285,33.33532647192478,118.41399999999999,2093.0
588,381,780288,1326,140.75400000000002,781.24,,,,,,,,,,,,
588,382,782336,1329,139.6006,781.39,3810,-0.00912387704156572,0.068310546875,0.25323301553726196,-0.4566127135418355,0.2,0.0061328737,0.0003,17.706275939941406,43.75090726017952,,
588,383,784384,1332,138.0664,780.94,3820,-0.005733608285663649,0.049951171875,0.16580158472061157,-0.5039509226568043,0.2,0.0053818114,0.0003,22.294666290283203,54.05925518274307,,
588,384,786432,1335,142.6771,799.76,3830,-0.006768130339332856,0.066845703125,0.29123127460479736,-0.4857459216378629,0.2,0.007102216,0.0003,9.072717666625977,31.265048995614052,,
589,385,788480,1338,134.731,767.22,3840,-0.008424365583050531,0.085546875,0.0700829029083252,-0.49779106127098205,0.2,0.006538716,0.0003,13.291426658630371,29.72388410270214,,
,,790000,,,,3850,-0.007472079152648803,0.079541015625,0.19078785181045532,-0.4730726999230683,0.2,0.006718138,0.0003,11.524662971496582,46.208733862638475,156.73200000000003,833.0
588,386,790528,1343,132.85500000000002,759.19,,,,,,,,,,,,
588,387,792576,1346,118.13780000000001,665.18,3860,-0.006087578626465984,0.090869140625,0.3134458661079407,-0.4721058400347829,0.2,0.008339129,0.0003,23.896541595458984,30.830478003621103,,
588,388,794624,1349,118.13780000000001,665.18,3870,-0.00936596948595252,0.07880859375,0.24904215335845947,-0.4504879071377218,0.2,0.008386576,0.0003,26.473060607910156,47.23621233105659,,
589,389,796672,1352,112.32710000000002,659.42,3880,-0.004173876874847338,0.100537109375,0.1267128586769104,-0.480772920511663,0.2,0.009222325,0.0003,7.023552417755127,8.298812574893237,,
589,390,798720,1354,105.9386,609.9,3890,-0.006946526013780385,0.0763671875,0.17697358131408691,-0.44735284708440304,0.2,0.0056773825,0.0003,16.032438278198242,50.03604078292847,,
,,800000,,,,3900,-0.00845884257578291,0.088720703125,0.15240567922592163,-0.46280134124681355,0.2,0.009358049,0.0003,11.077712059020996,28.711208906769752,175.39,2901.0
586,391,800768,1365,102.70530000000002,592.08,,,,,,,,,,,,
586,392,802816,1368,103.82990000000001,602.3,3910,-0.0026352957909693943,0.051318359375,0.23125529289245605,-0.4193929464556277,0.2,0.004067313,0.0003,23.49346160888672,40.645490831136705,,
586,393,804864,1371,103.82990000000001,602.3,3920,-0.0031978661310859023,0.07529296875,0.19360321760177612,-0.4479420774616301,0.2,0.007741059,0.0003,10.632012367248535,22.772101536393166,,
587,394,806912,1374,106.30950000000003,632.05,3930,-0.005833082844037563,0.0923828125,0.33797913789749146,-0.4820125876925886,0.2,0.0076260157,0.0003,8.204980850219727,14.235128130018712,,
587,395,808960,1377,108.21730000000001,645.87,3940,-0.007762025471311063,0.08642578125,0.18426167964935303,-0.46548210820183156,0.2,0.0069778836,0.0003,12.739506721496582,28.76902703642845,,
,,810000,,,,3950,-0.00861844447790645,0.0828125,0.29449719190597534,-0.46541436929255725,0.2,0.00881795,0.0003,11.895259857177734,24.008446928858756,224.474,874.6
586,396,811008,1382,109.5616,624.41,,,,,,,,,,,,
586,397,813056,1385,107.4649,618.05,3960,-0.007249353828956373,0.090185546875,0.2497851848602295,-0.45397911947220565,0.2,0.0074268626,0.0003,19.671960830688477,38.43400849401951,,
587,398,815104,1388,111.08739999999997,605.88,3970,-0.008040044938388747,0.10068359375,0.23910480737686157,-0.4513424920849502,0.2,0.010130404,0.0003,10.742505073547363,29.052835857868196,,
587,399,817152,1391,114.47149999999999,614.07,3980,-0.008529596967855468,0.09794921875,0.24241584539413452,-0.5063982874155044,0.2,0.010364122,0.0003,9.901864051818848,24.34517072737217,,
587,400,819200,1394,118.31459999999998,619.52,3990,-0.007985650157206692,0.10263671875,0.2822263240814209,-0.4950739784166217,0.2,0.010597501,0.0003,26.214401245117188,29.032501834630967,,
,,820000,,,,4000,-0.010025994668831117,0.081884765625,0.12740325927734375,-0.4501827511936426,0.2,0.008670792,0.0003,19.074234008789062,48.055261445045474,132.934,2263.4
585,401,821248,1403,117.33009999999999,616.85,,,,,,,,,,,,
585,402,823296,1406,119.60520000000001,582.27,4010,-0.00507429300196236,0.088671875,0.30990779399871826,-0.4698726600967348,0.2,0.008832606,0.0003,10.710973739624023,22.489166864752768,,
585,403,825344,1409,125.27439999999999,589.51,4020,-0.00533522354089655,0.0529296875,0.008209228515625,-0.4243912059813738,0.2,0.0045045097,0.0003,23.6009464263916,46.47254272103309,,
585,404,827392,1412,124.79199999999999,587.62,4030,-0.005690168376895599,0.05927734375,0.15652918815612793,-0.4263786356896162,0.2,0.005394792,0.0003,17.900997161865234,75.92818791270255,,
586,405,829440,1414,126.16939999999998,602.55,4040,-0.00918195663834922,0.089111328125,0.030537903308868408,-0.453688926436007,0.2,0.01019581,0.0003,7.051478385925293,40.95861544907093,,
,,830000,,,,4050,-0.0040695293253520505,0.104345703125,0.17808866500854492,-0.5036097305826843,0.2,0.00852712,0.0003,12.015868186950684,30.883292096853257,156.296,2618.2
583,406,831488,1425,130.48629999999997,620.88,,,,,,,,,,,,
583,407,833536,1428,134.1105,628.34,4060,-0.009982211618626025,0.110400390625,0.3098071813583374,-0.47459919201210143,0.2,0.010782205,0.0003,14.78219223022461,26.70380790233612,,
583,408,835584,1431,135.1069,629.48,4070,-0.0067476228694431485,0.068603515625,0.18617790937423706,-0.4580551444552839,0.2,0.008808734,0.0003,25.835784912109375,52.94236961603165,,
584,409,837632,1433,140.60199999999998,642.38,4080,-0.0067109177325619385,0.08994140625,0.2203352451324463,-0.44079097677022216,0.2,0.009619126,0.0003,17.913742065429688,32.62813019156456,,
584,410,839680,1436,142.34330000000003,642.2,4090,-0.004575989552540705,0.0876953125,0.16714411973953247,-0.47330003110691904,0.2,0.008552356,0.0003,11.814765930175781,50.051140028238294,,
,,840000,,,,4100,-0.007355076039675623,0.099267578125,0.18647617101669312,-0.4522783580236137,0.2,0.010185535,0.0003,12.74755859375,46.8680233001709,212.6,1298.4
583,411,841728,1443,137.9461,634.36,,,,,,,,,,,,
583,412,843776,1446,140.0572,648.17,4110,-0.0064720967959146945,0.08603515625,0.13931268453598022,-0.4873578311875463,0.2,0.008887945,0.0003,22.996606826782227,52.22843756973744,,
583,413,845824,1449,141.8596,653.03,4120,-0.0035855070877005347,0.086767578125,0.18684738874435425,-0.5073324255645275,0.2,0.008129551,0.0003,12.398124694824219,40.35348382890224,,
583,414,847872,1451,147.8607,669.5,4130,-0.006955882796319202,0.0923828125,0.2521205544471741,-0.4549050010740757,0.2,0.014078087,0.0003,15.220311164855957,42.11180903315544,,
584,415,849920,1454,147.592,665.04,4140,-0.006196967292635236,0.070166015625,0.31881797313690186,-0.43010831810534,0.2,0.0055367434,0.0003,28.342222213745117,43.43965553939343,,
,,850000,,,,4150,-0.005821997436578385,0.0884765625,0.22897720336914062,-0.410205827280879,0.2,0.008550144,0.0003,7.43235445022583,35.83819030225277,116.98600000000002,1800.2
582,416,851968,1463,157.41899999999998,694.61,,,,,,,,,,,,
582,417,854016,1465,155.91859999999997,683.37,4160,-0.007212305426946841,0.086669921875,0.3773002624511719,-0.4196767944842577,0.2,0.007851815,0.0003,13.207131385803223,33.522756087779996,,
582,418,856064,1468,156.85559999999998,681.4,4170,-0.005546737945405766,0.094970703125,0.2628174424171448,-0.4470294057391584,0.2,0.00810871,0.0003,9.19154167175293,47.452381402254105,,
583,419,858112,1471,157.3343,687.04,4180,-0.00257885148312198,0.07412109375,0.009964525699615479,-0.4677328116260469,0.2,0.008339794,0.0003,14.497446060180664,46.069339379668236,,
,,860000,,,,4190,-0.00836404261935968,0.093994140625,0.26535356044769287,-0.4542933220975101,0.2,0.011389226,0.0003,20.85107421875,42.10353651940822,140.066,2428.6
580,420,860160,1481,156.6371,684.93,,,,,,,,,,,,
580,421,862208,1484,162.3914,700.78,4200,-0.00636976798705291,0.099365234375,0.14085912704467773,-0.5064720057882368,0.2,0.010880279,0.0003,11.180132865905762,46.087259858846664,,
581,422,864256,1487,164.2297,711.44,4210,-0.004077760051586665,0.093896484375,0.18023216724395752,-0.4573903981596231,0.2,0.008584492,0.0003,9.82166862487793,30.930904456973074,,
581,423,866304,1490,167.34610000000004,706.9,4220,-0.004159656557021663,0.0943359375,0.26203930377960205,-0.47480582715943453,0.2,0.009456154,0.0003,13.331050872802734,30.920610001683237,,
581,424,868352,1492,171.3275,727.81,4230,-0.0037448938295710833,0.08232421875,0.1943395733833313,-0.4744903060607612,0.2,0.010090256,0.0003,23.018522262573242,52.817349064350125,,
,,870000,,,,4240,-0.007255831244401633,0.1142578125,0.3187571167945862,-0.458856987580657,0.2,0.015308843,0.0003,17.173599243164062,23.77998706102371,190.906,2635.4
579,425,870400,1503,172.6781,737.13,,,,,,,,,,,,
579,426,872448,1505,173.56600000000003,741.13,4250,-0.0057858934276737274,0.104296875,0.17837166786193848,-0.44984327275305985,0.2,0.010149185,0.0003,10.596524238586426,32.424133479595184,,
579,427,874496,1508,180.9543,749.41,4260,-0.0050208673477754925,0.089111328125,0.32509249448776245,-0.41353566069155934,0.2,0.008353006,0.0003,9.515449523925781,23.672343835234642,,
579,428,876544,1511,177.58689999999999,741.21,4270,-0.0069198221899569035,0.074951171875,0.16898036003112793,-0.4068008872680366,0.2,0.0055728843,0.0003,20.606307983398438,54.136041942238805,,
580,429,878592,1514,179.2407,729.54,4280,-0.006883512905915268,0.085595703125,0.2573109269142151,-0.44416047921404245,0.2,0.009613067,0.0003,9.750643730163574,31.06180014014244,,
,,880000,,,,4290,-0.003018522274214774,0.077880859375,0.04633373022079468,-0.45696416180580857,0.2,0.00790374,0.0003,6.529627799987793,24.034318855404855,105.832,1902.2
578,430,880640,1522,173.80750000000003,710.59,,,,,,,,,,,,
578,431,882688,1525,174.3219,719.65,4300,-0.005669767328072339,0.088671875,0.18461918830871582,-0.4770353198982775,0.2,0.009301079,0.0003,15.173813819885254,43.05012536346912,,
578,432,884736,1528,176.4891,726.55,4310,-0.007442454429110512,0.09951171875,0.30272889137268066,-0.4857817730866373,0.2,0.009336668,0.0003,9.690091133117676,38.46305537521839,,
579,433,886784,1531,173.11429999999996,702.4,4320,-0.007253237359691411,0.077734375,0.30009979009628296,-0.4379569750279188,0.2,0.007740277,0.0003,42.5609130859375,44.2458242893219,,
579,434,888832,1533,177.10419999999993,711.91,4330,-0.006207255387562327,0.064208984375,0.19326484203338623,-0.43253221809864045,0.2,0.0061508175,0.0003,22.36930274963379,68.19911106824875,,
,,890000,,,,4340,-0.007427321671275422,0.09052734375,0.13251149654388428,-0.4852076289243996,0.2,0.010478044,0.0003,6.791947364807129,36.636269342899325,204.96599999999998,1596.2
577,435,890880,1541,180.52919999999995,717.87,,,,,,,,,,,,
578,436,892928,1544,179.3914,708.73,4350,-0.007909917706274427,0.083544921875,0.16323399543762207,-0.4313849956728518,0.2,0.010344567,0.0003,18.718236923217773,54.11485055088997,,
578,437,894976,1547,181.63960000000003,717.86,4360,-0.0032761883310740815,0.089892578125,0.0826103687286377,-0.49171034842729566,0.2,0.008568667,0.0003,14.615864753723145,38.98062050044537,,
578,438,897024,1549,184.7922,729.92,4370,-0.006975772602891084,0.101025390625,0.23919302225112915,-0.4439923155121505,0.2,0.009140598,0.0003,13.854143142700195,32.85573597550392,,
578,439,899072,1552,187.0699,757.3,4380,-0.0058158259722404185,0.101708984375,0.24487781524658203,-0.5079185381531716,0.2,0.019472875,0.0003,11.166462898254395,29.184613090753555,,
,,900000,,,,4390,-0.0073743867833400145,0.1259765625,0.20278847217559814,-0.54139019344002,0.2,0.011728492,0.0003,4.522098541259766,20.80096037387848,152.422,1559.8
577,440,901120,1560,189.83460000000002,768.09,,,,,,,,,,,,
577,441,903168,1563,193.31490000000002,777.59,4400,-0.005115243034379091,0.076904296875,0.251781702041626,-0.47735927943140266,0.2,0.007864246,0.0003,11.313431739807129,37.948615443706515,,
578,442,905216,1566,197.6666,791.08,4410,-0.006022396762273274,0.078515625,0.15749096870422363,-0.4047318912111223,0.2,0.010832181,0.0003,31.612390518188477,53.90539516210556,,
578,443,907264,1569,203.4023,809.55,4420,-0.00507280666497536,0.10615234375,0.19279855489730835,-0.4796895912848413,0.2,0.011336163,0.0003,7.833411693572998,29.435502111911774,,
578,444,909312,1571,204.87,806.98,4430,-0.006417349683761131,0.087255859375,0.257388174533844,-0.45088452463969586,0.2,0.008722503,0.0003,10.301824569702148,54.74069959521294,,
,,910000,,,,4440,-0.005777507685706951,0.06923828125,0.22589170932769775,-0.49190969606861473,0.2,0.0071100052,0.0003,24.235986709594727,45.172327500581744,218.006,1157.8
577,445,911360,1578,209.8222,822.98,,,,,,,,,,,,
577,446,913408,1580,211.01020000000005,827.34,4450,-0.003959734168893192,0.090234375,0.2055796980857849,-0.4615274492651224,0.2,0.009246002,0.0003,17.30724334716797,32.987160187959674,,
578,447,915456,1583,212.0955,832.02,4460,-0.00501854820176959,0.073388671875,0.24373549222946167,-0.5149332306347787,0.2,0.0072816536,0.0003,10.25355052947998,44.87539345920086,,
578,448,917504,1586,212.9418,828.77,4470,-0.011632187572831753,0.104443359375,0.2381463646888733,-0.43849909817799926,0.2,0.010055653,0.0003,12.997756004333496,53.670635586977006,,
578,449,919552,1589,213.37460000000002,826.53,4480,-0.00518975876038894,0.068017578125,0.16053038835525513,-0.4440311136655509,0.2,0.0054264013,0.0003,10.907713890075684,54.50301239490509,,
,,920000,,,,4490,-0.008278745747520588,0.090625,0.2908993363380432,-0.424500943813473,0.2,0.009818815,0.0003,19.49860191345215,44.04545976817608,148.258,2140.4
576,450,921600,1598,214.5722,831.01,,,,,,,,,,,,
576,451,923648,1601,216.093,832.12,4500,-0.005343738797819242,0.08671875,0.5134792327880859,-0.42118532927706837,0.2,0.008101951,0.0003,13.058439254760742,27.72316454946995,,
577,452,925696,1604,220.65919999999997,847.2,4510,-0.005511077701521571,0.067138671875,0.2172776460647583,-0.4566120213828981,0.2,0.0061008,0.0003,36.1883430480957,61.3549545943737,,
577,453,927744,1606,222.19729999999998,849.2,4520,-0.004170970585255418,0.086376953125,0.18523257970809937,-0.4708363085053861,0.2,0.009435005,0.0003,23.808788299560547,40.92981950342655,,
577,454,929792,1609,220.5725,856.89,4530,-0.006708356481976807,0.082958984375,0.3669208288192749,-0.4309764543548226,0.2,0.010254012,0.0003,21.932401657104492,39.39301283359528,,
,,930000,,,,4540,-0.0054648927587550135,0.128271484375,0.21764910221099854,-0.521275735925883,0.2,0.016982494,0.0003,4.571335315704346,27.101577760279177,190.118,2081.6
575,455,931840,1618,218.65849999999998,852.74,,,,,,,,,,,,
576,456,933888,1621,217.41480000000004,853.09,4550,-0.005821956413274165,0.10166015625,0.26596003770828247,-0.4848910908214748,0.2,0.008354067,0.0003,17.952661514282227,34.508021318912505,,
576,457,935936,1624,218.52150000000006,855.75,4560,-0.009412333084037527,0.085205078125,0.13549339771270752,-0.4245738049969077,0.2,0.008044656,0.0003,12.405708312988281,56.390880131721495,,
576,458,937984,1627,210.8348,835.87,4570,-0.007672973006265238,0.079443359375,0.07390272617340088,-0.4211192623712122,0.2,0.01047221,0.0003,22.229177474975586,39.51661982536316,,
,,940000,,,,4580,-0.004937895003240556,0.09951171875,0.09726172685623169,-0.47020501233637335,0.2,0.011364236,0.0003,40.749656677246094,81.83048784732819,185.092,1335.4
575,459,940032,1633,212.38679999999997,831.78,,,,,,,,,,,,
575,460,942080,1636,216.59609999999998,838.93,4590,-0.005870723814587109,0.09052734375,0.22360587120056152,-0.3997416918165982,0.2,0.011275321,0.0003,28.83658218383789,55.61417584717274,,
575,461,944128,1639,219.0365,837.73,4600,-0.005734667467186228,0.0681640625,0.2538064122200012,-0.3882608961313963,0.2,0.0070149945,0.0003,31.032127380371094,40.30858186483383,,
576,462,946176,1642,218.51499999999996,830.36,4610,-0.0062512793840141965,0.078173828125,0.2114030122756958,-0.3905530721880496,0.2,0.009889854,0.0003,20.023008346557617,55.573673623800275,,
576,463,948224,1644,220.51609999999997,845.04,4620,-0.005815143717336468,0.0974609375,0.27288204431533813,-0.42395867258310316,0.2,0.011159355,0.0003,12.540731430053711,41.516216680407524,,
,,950000,,,,4630,-0.006149577061296441,0.105029296875,0.2935733199119568,-0.45102811316028235,0.2,0.009151753,0.0003,5.079812526702881,25.97512747347355,241.62600000000003,829.8
575,464,950272,1650,220.2225,843.29,,,,,,,,,,,,
576,465,952320,1652,223.3418,836.92,4640,-0.0021882993925828485,0.072021484375,0.17849856615066528,-0.4040027527138591,0.2,0.01001812,0.0003,8.2733154296875,46.49238854646683,,
576,466,954368,1655,219.12650000000002,813.64,4650,-0.005906444025458768,0.093603515625,0.14350742101669312,-0.3771165534853935,0.2,0.007453994,0.0003,29.375019073486328,52.57216224074364,,
576,467,956416,1658,217.09349999999998,811.3,4660,-0.008360237404122017,0.06494140625,0.19134753942489624,-0.3889325335621834,0.2,0.006808541,0.0003,17.53179168701172,57.02629421949386,,
576,468,958464,1661,217.29439999999994,800.36,4670,-0.008828741448814981,0.076953125,0.23731887340545654,-0.4079746711999178,0.2,0.009854496,0.0003,27.220714569091797,63.461067107319835,,
,,960000,,,,4680,-0.006273071918985807,0.07861328125,0.15655869245529175,-0.3727506919763982,0.2,0.007608704,0.0003,22.83681297302246,47.940278825163844,266.118,1225.8
575,469,960512,1667,217.13150000000002,809.02,,,,,,,,,,,,
576,470,962560,1670,217.13150000000002,809.02,4690,-0.0022221801336854696,0.123779296875,0.06826639175415039,-0.4827210086397827,0.2,0.01575962,0.0003,7.995178699493408,31.657195533812047,,
576,471,964608,1673,219.22599999999994,815.12,4700,-0.003376172528078314,0.098291015625,0.11677718162536621,-0.4209036540240049,0.2,0.008896718,0.0003,7.155921459197998,17.666269075870513,,
576,472,966656,1676,214.77570000000003,804.32,4710,-0.008055233891354874,0.08076171875,0.20565980672836304,-0.41025502923876045,0.2,0.006824942,0.0003,20.918495178222656,59.84346454143524,,
576,473,968704,1679,206.3693,773.71,4720,-0.007701803016243502,0.067626953125,0.18904513120651245,-0.37498268620111047,0.2,0.0039621727,0.0003,34.96479034423828,61.66880003809929,,
