time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/value_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
782336,536.9833,1401,558,1349.37,382,0.020263671875,0.002596201,0.00037926769073237665,-0.1574268852127716,20.16614532470703,0.0003,0.3835604786872864,0.2,31.261218670010567,3810,,
784384,536.7180999999999,1404,558,1345.9,383,0.038623046875,0.006180295,-0.0018378409033175558,-0.15665794138330966,7.753988742828369,0.0003,0.5308054685592651,0.2,23.440457665920256,3820,,
786432,537.1084,1407,558,1349.49,384,0.033935546875,0.00556908,-0.0015342084021540358,-0.15453107398934662,11.9926176071167,0.0003,0.425529420375824,0.2,27.010463759303093,3830,,
788480,537.1084,1410,559,1349.49,385,0.040576171875,0.009093093,-0.0007362650503637269,-0.17532159669790418,9.097681999206543,0.0003,0.5443662405014038,0.2,19.994440060853957,3840,,
790000,,,,,,0.052001953125,0.0052073263,0.0021714694521506317,-0.19735315553843974,11.248529434204102,0.0003,0.388435959815979,0.2,14.769188623130322,3850,591.0360000000001,1969.2
790528,540.2138999999999,1418,557,1357.87,386,,,,,,,,,,,,
792576,549.2104999999999,1422,557,1383.15,387,0.050830078125,0.0049650404,-0.0018009866776992566,-0.17128579739946873,7.35922384262085,0.0003,0.5339507460594177,0.2,20.25550245642662,3860,,
794624,549.2104999999999,1425,557,1383.15,388,0.042431640625,0.00817934,-0.001468621680396609,-0.14725838529411703,8.175774574279785,0.0003,0.5066276788711548,0.2,26.09863492846489,3870,,
796672,553.7563999999999,1428,557,1399.32,389,0.051123046875,0.005998547,-0.0003657212713733315,-0.16180482415948064,11.63362979888916,0.0003,0.42838525772094727,0.2,18.138726672530176,3880,,
798720,559.3240999999999,1431,558,1415.37,390,0.026806640625,0.0027981536,-0.0011128283920697867,-0.1583096753573045,6.934427738189697,0.0003,0.4713868498802185,0.2,19.49106993973255,3890,,
800000,,,,,,0.044775390625,0.004958951,-0.003168978795292787,-0.16524934682529419,9.368002891540527,0.0003,0.46878015995025635,0.2,27.387055152654646,3900,518.092,1599.4
800768,562.9706,1438,556,1427.19,391,,,,,,,,,,,,
802816,563.1804999999999,1441,556,1429.24,392,0.03388671875,0.006707459,0.0004638556187273934,-0.17628373131155967,9.514400482177734,0.0003,0.6050270795822144,0.2,18.242248004674913,3910,,
804864,565.1530000000001,1444,557,1436.93,393,0.03466796875,0.0039689373,-0.0009372614047606475,-0.2072245349176228,6.1834492683410645,0.0003,0.4844108819961548,0.2,25.42964812219143,3920,,
806912,567.7358,1448,557,1443.59,394,0.033984375,0.0057276236,-0.0006519614835269749,-0.21010122208390386,8.507426261901855,0.0003,0.4826285243034363,0.2,22.22156905531883,3930,,
808960,565.4583,1451,557,1436.73,395,0.035888671875,0.005385646,-0.0005637846697936766,-0.19350954482797533,9.256933212280273,0.0003,0.3911389708518982,0.2,25.627760303020477,3940,,
810000,,,,,,0.0533203125,0.0047107656,-0.0016797545162262396,-0.20076645785011352,17.40274429321289,0.0003,0.3280978798866272,0.2,23.853415498137473,3950,466.18,3163.0
811008,563.9702,1463,554,1428.85,396,,,,,,,,,,,,
813056,568.0572,1466,554,1440.0,397,0.0330078125,0.0033018105,-0.002208075620001182,-0.1701092293485999,20.64960479736328,0.0003,0.3581024408340454,0.2,29.506685888767244,3960,,
815104,567.9336,1469,554,1441.31,398,0.034912109375,0.0041751293,-0.0009133968196692877,-0.20936855948530136,11.394977569580078,0.0003,0.37383246421813965,0.2,30.499642968177795,3970,,
817152,570.6133,1472,554,1447.83,399,0.041357421875,0.0056605265,-0.001838293342734687,-0.20082702455110849,10.714537620544434,0.0003,0.40895289182662964,0.2,30.081297355890275,3980,,
819200,571.8126,1475,555,1448.8,400,0.040869140625,0.004716688,-0.0011027936387108638,-0.18924626600928604,7.238042831420898,0.0003,0.574519693851471,0.2,24.606932961940764,3990,,
820000,,,,,,0.031689453125,0.0039304667,-0.002910983249603305,-0.14699714055750518,9.201080322265625,0.0003,0.5063583850860596,0.2,23.968193835020067,4000,451.41600000000005,1128.0
821248,559.8244,1481,554,1417.62,401,,,,,,,,,,,,
823296,559.2288000000001,1485,554,1412.88,402,0.026123046875,0.0015848252,-0.0017138663766672834,-0.17066225404851137,25.595369338989258,0.0003,0.5427206158638,0.2,35.88400918841362,4010,,
825344,561.5156000000001,1488,554,1417.67,403,0.039306640625,0.005483568,-0.0012321383852395228,-0.18367158365435898,9.076656341552734,0.0003,0.6246023178100586,0.2,22.91454192996025,4020,,
827392,564.1893,1491,554,1427.91,404,0.035302734375,0.004419145,0.0004934200100251473,-0.14944435788784177,5.85457706451416,0.0003,0.5373915433883667,0.2,18.021810540556906,4030,,
829440,568.3704,1494,555,1436.8,405,0.03037109375,0.003617997,-0.0001769808994140476,-0.17172315341886132,9.918302536010742,0.0003,0.38431525230407715,0.2,28.210337972640993,4040,,
830000,,,,,,0.031689453125,0.0030631567,-0.002413137711118907,-0.18969781203195452,16.027835845947266,0.0003,0.5034090280532837,0.2,30.47034732103348,4050,636.492,1534.0
831488,571.9802,1502,553,1442.66,406,,,,,,,,,,,,
833536,571.8028999999999,1505,553,1440.15,407,0.031396484375,0.0046272646,-0.0014244005404179915,-0.15105027540121227,8.41942024230957,0.0003,0.5321009159088135,0.2,26.643090215325355,4060,,
835584,577.4132999999999,1508,554,1451.31,408,0.03740234375,0.0029065344,-0.0014051522070076317,-0.1433161038439721,10.116923332214355,0.0003,0.5221644639968872,0.2,22.91424359381199,4070,,
837632,576.3489999999999,1511,554,1443.33,409,0.04365234375,0.0040363567,0.0001790132839232683,-0.13985722169745712,7.824407577514648,0.0003,0.522650957107544,0.2,21.55511949956417,4080,,
839680,581.3388,1514,554,1458.65,410,0.050341796875,0.005194537,-0.0010959630322759039,-0.1673985688947141,26.607635498046875,0.0003,0.5732177495956421,0.2,26.26903539597988,4090,,
840000,,,,,,0.056640625,0.005446573,-0.001681469494360499,-0.18590614867862315,12.591279029846191,0.0003,0.5524629354476929,0.2,19.194404768943787,4100,528.5699999999999,1251.8
841728,579.4414999999999,1520,553,1455.13,411,,,,,,,,,,,,
843776,579.7506,1523,553,1455.19,412,0.047900390625,0.0034713242,0.000622516950534191,-0.19041353543289005,6.333673477172852,0.0003,0.5130453109741211,0.2,19.974398171901704,4110,,
845824,579.2547,1526,553,1452.47,413,0.036669921875,0.0041979766,-0.001349802641198039,-0.1544868224300444,12.258320808410645,0.0003,0.4959149956703186,0.2,23.11833897829056,4120,,
847872,583.4632999999999,1529,554,1464.43,414,0.025927734375,0.0030431594,-0.0002768299382296391,-0.1559522974304855,7.974398612976074,0.0003,0.46365886926651,0.2,20.366444832086565,4130,,
849920,584.6600999999999,1532,554,1471.99,415,0.041455078125,0.006572375,-0.0024759425650699995,-0.15627898504026233,9.662893295288086,0.0003,0.4931393265724182,0.2,15.965364475548267,4140,,
850000,,,,,,0.04873046875,0.00825567,-0.0002228733166703023,-0.18767908185254784,5.307877063751221,0.0003,0.48527801036834717,0.2,19.0926086679101,4150,681.842,1584.0
851968,584.5304,1540,553,1473.85,416,,,,,,,,,,,,
854016,585.6120999999998,1543,553,1477.53,417,0.054296875,0.0050686076,-0.0026223954773740843,-0.18179478363599627,8.784785270690918,0.0003,0.44415944814682007,0.2,25.959609714150428,4160,,
856064,592.5005,1546,553,1496.9,418,0.03857421875,0.003019506,0.0007763188375975005,-0.18727827537804842,8.46593952178955,0.0003,0.46997106075286865,0.2,21.105064871907235,4170,,
858112,593.7162999999999,1549,553,1495.68,419,0.0369140625,0.004410084,-0.001169063696579542,-0.1982919939327985,6.905543804168701,0.0003,0.4135371446609497,0.2,23.028744187951087,4180,,
860000,,,,,,0.03857421875,0.0037583811,-0.0020013155066408218,-0.16082609221339225,8.087512016296387,0.0003,0.34103327989578247,0.2,31.94849142432213,4190,467.29799999999994,1172.2
860160,594.6200000000001,1556,552,1496.98,420,,,,,,,,,,,,
862208,599.4005000000001,1559,552,1510.87,421,0.030908203125,0.002494151,-0.0017342941428069025,-0.19481995957903564,11.60966682434082,0.0003,0.4001260995864868,0.2,23.789931505918503,4200,,
864256,598.6123,1562,553,1506.69,422,0.036572265625,0.002757864,-0.000701157606090419,-0.1919122645165771,8.800106048583984,0.0003,0.49740177392959595,0.2,23.276049372553825,4210,,
866304,596.7619,1565,553,1497.7,423,0.04111328125,0.0043221917,-0.0004185806406894699,-0.19951793272048235,7.690768718719482,0.0003,0.3974383473396301,0.2,22.566237807273865,4220,,
868352,596.8146,1568,553,1498.22,424,0.035400390625,0.003759515,-0.0027763318095821886,-0.19081128258258104,18.300697326660156,0.0003,0.4342244267463684,0.2,28.415418046712876,4230,,
870000,,,,,,0.03291015625,0.0026013218,-0.0005664651820552535,-0.19540183232165872,12.525232315063477,0.0003,0.4346804618835449,0.2,29.593043306469916,4240,483.98400000000004,1136.8
870400,597.6141,1574,552,1497.49,425,,,,,,,,,,,,
872448,599.3917,1577,553,1504.75,426,0.04599609375,0.002981498,-0.0016184424544917419,-0.20227434812113643,12.06234073638916,0.0003,0.3194010257720947,0.2,26.815425297617914,4250,,
874496,599.3054999999999,1580,553,1501.32,427,0.05546875,0.008627722,-0.001125114802562166,-0.21318306806497275,14.182830810546875,0.0003,0.516649067401886,0.2,20.544849422574043,4260,,
876544,604.9834999999999,1583,553,1517.13,428,0.0451171875,0.006018974,-0.0015213764476357029,-0.21227959564421325,9.63435173034668,0.0003,0.5051765441894531,0.2,23.850085178017615,4270,,
878592,612.6655,1586,553,1534.5,429,0.061474609375,0.007100843,-0.00040828162454999985,-0.20368009684607385,6.8960795402526855,0.0003,0.5488751530647278,0.2,24.09338265657425,4280,,
880000,,,,,,0.044482421875,0.0042969305,-0.0010767885236418807,-0.2017221816815436,8.031189918518066,0.0003,0.5087630748748779,0.2,28.962881925702096,4290,580.6360000000001,2407.0
880640,613.7626,1596,551,1538.76,430,,,,,,,,,,,,
882688,614.2701999999999,1599,551,1537.77,431,0.033544921875,0.005022361,-0.0031478071221499706,-0.17090240991674363,19.920696258544922,0.0003,0.40872788429260254,0.2,26.550510317087173,4300,,
884736,616.8596,1602,551,1543.57,432,0.046630859375,0.004937341,-0.0010498971707420424,-0.20262931280303748,13.645600318908691,0.0003,0.4856075048446655,0.2,22.964571219682693,4310,,
886784,617.3312000000001,1605,552,1544.5,433,0.049462890625,0.0067552673,-0.0026498204679228365,-0.19392452121246606,14.450427055358887,0.0003,0.40379923582077026,0.2,32.803489696979526,4320,,
888832,621.1099,1608,552,1559.91,434,0.04326171875,0.0035268017,-0.002219213942589704,-0.18307137347292154,6.7895002365112305,0.0003,0.4413151144981384,0.2,22.357869201898573,4330,,
890000,,,,,,0.04326171875,0.0034348024,-0.001360124279744923,-0.1802649465855211,14.131865501403809,0.0003,0.4325432777404785,0.2,21.880419647693635,4340,729.606,1826.0
890880,616.3859,1617,550,1549.04,435,,,,,,,,,,,,
892928,615.1128,1620,550,1542.28,436,0.033935546875,0.0048447335,-0.001044989176443778,-0.1557484736898914,9.017634391784668,0.0003,0.35916078090667725,0.2,30.373187363147736,4350,,
894976,615.2251,1623,551,1543.2,437,0.05556640625,0.015958408,-0.0008968653986812569,-0.15903218232560903,7.019919395446777,0.0003,0.4089656472206116,0.2,22.68319779932499,4360,,
897024,620.1203,1626,551,1553.09,438,0.054296875,0.011276982,-0.0020707493225927466,-0.1517863397486508,6.773701190948486,0.0003,0.433475136756897,0.2,22.702313297986983,4370,,
899072,621.4113000000001,1629,551,1556.72,439,0.040869140625,0.008877387,-0.0036952877999283373,-0.16588126784190535,11.509549140930176,0.0003,0.4911614656448364,0.2,23.02409760951996,4380,,
900000,,,,,,0.05244140625,0.0074454527,-0.0019253275444498287,-0.1917641242733225,10.32016658782959,0.0003,0.5575776100158691,0.2,25.81672083437443,4390,721.068,1783.4
901120,622.1919000000001,1638,550,1559.66,440,,,,,,,,,,,,
903168,622.0654000000001,1641,550,1563.36,441,0.03955078125,0.0041994923,-0.0020797855220735075,-0.15799006333108992,6.0944743156433105,0.0003,0.5574540495872498,0.2,13.718410615622997,4400,,
905216,613.2888,1644,550,1540.38,442,0.046875,0.007789447,0.00032971307227853687,-0.17026800871826708,12.449119567871094,0.0003,0.49054592847824097,0.2,19.95360975116491,4410,,
907264,615.3802000000001,1647,550,1546.81,443,0.043603515625,0.0052074334,-0.004818001842068043,-0.12253600873518736,8.169739723205566,0.0003,0.5408468246459961,0.2,21.19780463576317,4420,,
909312,618.5568,1650,550,1556.99,444,0.037158203125,0.0042811404,3.227329289074987e-05,-0.15337042566388845,12.971383094787598,0.0003,0.5702494978904724,0.2,19.079161500930788,4430,,
910000,,,,,,0.038720703125,0.0043405266,-0.003413513443956617,-0.15403472525067627,6.9691386222839355,0.0003,0.6078832745552063,0.2,19.274336180090906,4440,622.874,1583.0
911360,614.7415999999998,1658,549,1549.65,445,,,,,,,,,,,,
913408,619.7130999999999,1661,549,1563.62,446,0.028076171875,0.0026688236,-0.0017891471346956679,-0.13143695353064686,12.794693946838379,0.0003,0.386005699634552,0.2,30.18721247911453,4450,,
915456,619.3959,1664,550,1565.03,447,0.04267578125,0.009856978,-8.945145964389667e-05,-0.15777617220301182,7.477229595184326,0.0003,0.45979374647140503,0.2,22.271013328433035,4460,,
917504,620.9855999999999,1667,550,1569.52,448,0.048583984375,0.00935451,-0.0011361057520844042,-0.16612222206313162,6.954500675201416,0.0003,0.43250608444213867,0.2,15.538824385404586,4470,,
919552,620.6786999999999,1670,550,1569.92,449,0.0390625,0.002580407,-0.000673320540226996,-0.12897355298046023,12.072724342346191,0.0003,0.3989701271057129,0.2,17.648558948934078,4480,,
920000,,,,,,0.0396484375,0.006080772,-0.0014866946745314634,-0.11775012088473887,4.339207649230957,0.0003,0.47518014907836914,0.2,19.053659719228744,4490,600.1600000000001,1438.0
921600,621.9645999999999,1677,549,1574.92,450,,,,,,,,,,,,
923648,620.5377,1680,549,1567.04,451,0.026611328125,0.0024599845,-0.0014118030478130095,-0.09632536370772868,10.626635551452637,0.0003,0.37905192375183105,0.2,24.759011566638947,4500,,
925696,622.0296,1683,549,1572.98,452,0.027001953125,0.0024632823,-0.0017290665055043064,-0.09507108707912267,10.068246841430664,0.0003,0.4915808439254761,0.2,23.161228862404823,4510,,
927744,623.3256,1687,549,1576.35,453,0.0291015625,0.00455899,-0.002290921940584667,-0.10066531171323731,7.060135841369629,0.0003,0.55747389793396,0.2,19.939367720484732,4520,,
929792,623.7596,1690,550,1575.87,454,0.030029296875,0.003326111,-0.0007743510272121057,-0.10385254037100822,6.624501705169678,0.0003,0.43368178606033325,0.2,22.376263424754143,4530,,
930000,,,,,,0.0455078125,0.0062678326,-0.0015857135265832766,-0.14005319310817868,6.176109790802002,0.0003,0.5291743874549866,0.2,16.836391316354273,4540,398.12800000000004,932.2
931840,621.9165,1695,549,1565.29,455,,,,,,,,,,,,
933888,617.6372,1699,549,1555.21,456,0.034228515625,0.006360298,-0.004722870844125282,-0.13594575657043606,10.503012657165527,0.0003,0.37656497955322266,0.2,22.848762434720992,4550,,
935936,618.3389999999999,1702,549,1557.26,457,0.03857421875,0.0050492175,-0.0024026940518524498,-0.15233984019141644,6.523038864135742,0.0003,0.4312759041786194,0.2,19.11415636241436,4560,,
937984,624.7172999999999,1705,550,1574.81,458,0.03349609375,0.002460737,0.000287340726936236,-0.1662618533708155,7.4653849601745605,0.0003,0.5285412669181824,0.2,14.715676739811897,4570,,
940000,,,,,,0.05361328125,0.006471859,-0.002466555286082439,-0.19462434446904808,8.10586929321289,0.0003,0.6319364309310913,0.2,18.617763501405715,4580,718.3979999999999,1761.0
940032,630.372,1713,548,1592.69,459,,,,,,,,,,,,
942080,630.372,1716,548,1592.69,460,0.041845703125,0.0032872837,-0.001259472301171627,-0.18677525802049785,19.826738357543945,0.0003,0.577420711517334,0.2,21.618332320451735,4590,,
944128,638.0996,1719,548,1615.83,461,0.057373046875,0.0083353035,-0.0008120542945107446,-0.23576164892874657,8.228654861450195,0.0003,0.37805861234664917,0.2,17.72122939825058,4600,,
946176,637.7958,1722,549,1614.78,462,0.046533203125,0.006813629,-0.003144311305368319,-0.20872167400084435,8.220002174377441,0.0003,0.5310329794883728,0.2,23.8817561596632,4610,,
948224,638.8773,1726,549,1617.6,463,0.047998046875,0.0066419323,-0.002148501607007347,-0.19630791586823762,7.40010404586792,0.0003,0.5069260597229004,0.2,20.79165922701359,4620,,
950000,,,,,,0.039306640625,0.0038561302,-0.0006249699305044487,-0.19660701183602214,7.603736877441406,0.0003,0.5489797592163086,0.2,20.32430631816387,4630,752.394,1851.0
950272,635.4113000000001,1734,547,1602.65,464,,,,,,,,,,,,
952320,631.744,1737,547,1590.67,465,0.034912109375,0.0036816716,-0.0006213921384187415,-0.15822532791644334,5.172464370727539,0.0003,0.41129565238952637,0.2,16.427351680397987,4640,,
954368,631.3592000000001,1741,548,1587.71,466,0.034326171875,0.00265839,-0.0024699411806068383,-0.1591991434339434,8.094877243041992,0.0003,0.46098142862319946,0.2,22.503663450479507,4650,,
956416,621.0369000000002,1743,548,1557.08,467,0.0365234375,0.0033653993,-0.0006092750161769799,-0.15995305061805992,7.362277507781982,0.0003,0.6447950601577759,0.2,18.198479747772218,4660,,
958464,622.113,1747,548,1560.76,468,0.028369140625,0.0026151976,-0.0019629873509984463,-0.1326656402554363,8.091078758239746,0.0003,0.4110017418861389,0.2,24.05259707570076,4670,,
960000,,,,,,0.042919921875,0.0052711368,-0.00026899704098468644,-0.14164641911629589,7.262551307678223,0.0003,0.5171141624450684,0.2,18.507877039909364,4680,647.2499999999999,1583.0
960512,625.1101,1754,547,1568.29,469,,,,,,,,,,,,
962560,621.7214000000001,1757,547,1559.64,470,0.036376953125,0.0052576577,-0.0010463164682732895,-0.12934120181016623,4.5845232009887695,0.0003,0.40955084562301636,0.2,16.055780443549157,4690,,
964608,617.0160000000001,1760,547,1547.19,471,0.034423828125,0.002670643,-0.0033758240650058726,-0.1140176167478785,8.981030464172363,0.0003,0.5274014472961426,0.2,24.983369067311287,4700,,
966656,617.1517,1763,548,1545.49,472,0.03271484375,0.00408304,-0.0011204724025446922,-0.13604947805870324,15.12662410736084,0.0003,0.4201606512069702,0.2,28.220012655854227,4710,,
968704,615.2525,1766,548,1539.26,473,0.028662109375,0.0037122334,-0.001564102276461199,-0.10736402737675235,9.060223579406738,0.0003,0.5820416212081909,0.2,22.14431185722351,4720,,
970000,,,,,,0.0271484375,0.003970298,-0.002186203034943901,-0.12452839519828558,8.988503456115723,0.0003,0.3523365259170532,0.2,22.478784921765328,4730,538.2299999999999,1222.8
970752,613.6751,1773,547,1534.72,474,,,,,,,,,,,,
972800,614.8472,1776,547,1538.45,475,0.02080078125,0.0016832172,-3.3266216632910074e-06,-0.12406527255661785,9.818755149841309,0.0003,0.41581928730010986,0.2,25.476155427098274,4740,,
974848,614.1461999999999,1779,547,1537.56,476,0.029931640625,0.0037394308,-0.0027702640189090745,-0.11045273776398971,5.429913520812988,0.0003,0.4489312171936035,0.2,17.114092537760733,4750,,
976896,624.335,1782,548,1564.42,477,0.0259765625,0.0027142798,-0.0005929599807132036,-0.10712343195918947,5.029699325561523,0.0003,0.4735484719276428,0.2,15.548270188272,4760,,
